traffic_indicator_DT,traffic_indicator_XGB,traffic_indicator_LGBM,traffic_indicator_LR,date,day,location,month,time_block,weather
1.0,1.05,1.5,2.1,17,wed,mirpur_10,jun,f,1
1.0,1.0,1.5,2.08,18,fri,mirpur_10,jun,a,1
1.0,1.66,1.89,2.08,18,fri,mirpur_10,jun,b,1
2.0,1.69,1.89,2.08,18,fri,mirpur_10,jun,c,1
1.0,1.68,1.89,2.08,18,fri,mirpur_10,jun,d,1
2.0,1.72,1.89,2.08,18,fri,mirpur_10,jun,e,1
2.0,1.38,1.5,2.08,18,fri,mirpur_10,jun,f,1
1.0,1.12,1.5,2.09,18,sat,mirpur_10,jun,a,1
2.0,2.4,2.33,2.09,18,sat,mirpur_10,jun,b,1
3.0,2.41,2.33,2.09,18,sat,mirpur_10,jun,c,1
3.0,2.41,2.33,2.09,18,sat,mirpur_10,jun,d,1
3.0,2.44,2.33,2.09,18,sat,mirpur_10,jun,e,1
1.0,1.09,1.5,2.09,18,sat,mirpur_10,jun,f,1
1.0,1.12,1.5,2.1,18,thu,mirpur_10,jun,a,1
2.0,2.4,2.33,2.1,18,thu,mirpur_10,jun,b,1
3.0,2.41,2.33,2.1,18,thu,mirpur_10,jun,c,1
3.0,2.42,2.33,2.1,18,thu,mirpur_10,jun,d,1
2.0,2.45,2.33,2.1,18,thu,mirpur_10,jun,e,1
1.0,1.09,1.5,2.1,18,thu,mirpur_10,jun,f,1
1.0,1.09,1.5,2.1,18,tue,mirpur_10,jun,a,1
2.0,2.41,2.33,2.1,18,tue,mirpur_10,jun,b,1
2.0,2.45,2.33,2.1,18,tue,mirpur_10,jun,c,1
3.0,2.42,2.33,2.1,18,tue,mirpur_10,jun,d,1
2.0,2.46,2.33,2.1,18,tue,mirpur_10,jun,e,1
1.0,1.09,1.5,2.1,18,tue,mirpur_10,jun,f,1
1.0,1.0,1.5,2.08,19,fri,mirpur_10,jun,a,1
1.0,1.66,1.89,2.08,19,fri,mirpur_10,jun,b,1
2.0,1.69,1.89,2.08,19,fri,mirpur_10,jun,c,1
2.0,1.67,1.89,2.08,19,fri,mirpur_10,jun,d,1
1.0,1.72,1.89,2.08,19,fri,mirpur_10,jun,e,1
1.0,1.38,1.5,2.08,19,fri,mirpur_10,jun,f,1
1.0,1.13,1.5,2.09,19,sat,mirpur_10,jun,a,1
3.0,2.41,2.33,2.09,19,sat,mirpur_10,jun,b,1
2.0,2.41,2.33,2.09,19,sat,mirpur_10,jun,c,1
2.0,2.4,2.33,2.09,19,sat,mirpur_10,jun,d,1
3.0,2.45,2.33,2.09,19,sat,mirpur_10,jun,e,1
1.0,1.1,1.5,2.09,19,sat,mirpur_10,jun,f,1
1.0,1.13,1.5,2.1,19,sun,mirpur_10,jun,a,1
3.0,2.4,2.33,2.1,19,sun,mirpur_10,jun,b,1
2.0,2.4,2.33,2.1,19,sun,mirpur_10,jun,c,1
2.0,2.42,2.33,2.09,19,sun,mirpur_10,jun,d,1
2.0,2.45,2.33,2.09,19,sun,mirpur_10,jun,e,1
1.0,1.1,1.5,2.09,19,sun,mirpur_10,jun,f,1
1.0,1.13,1.5,2.11,19,wed,mirpur_10,jun,a,1
3.0,2.45,2.33,2.11,19,wed,mirpur_10,jun,b,1
2.0,2.47,2.33,2.11,19,wed,mirpur_10,jun,c,1
3.0,2.44,2.33,2.11,19,wed,mirpur_10,jun,d,1
3.0,2.48,2.33,2.11,19,wed,mirpur_10,jun,e,1
1.0,1.05,1.5,2.11,19,wed,mirpur_10,jun,f,1
1.0,1.07,1.5,2.09,20,mon,mirpur_10,jun,a,1
2.0,2.33,2.33,2.09,20,mon,mirpur_10,jun,b,1
3.0,2.33,2.33,2.09,20,mon,mirpur_10,jun,c,1
2.0,2.32,2.33,2.09,20,mon,mirpur_10,jun,d,1
2.0,2.37,2.33,2.09,20,mon,mirpur_10,jun,e,1
1.0,1.06,1.5,2.09,20,mon,mirpur_10,jun,f,1
1.0,1.11,1.5,2.09,20,sat,mirpur_10,jun,a,1
2.0,2.39,2.33,2.09,20,sat,mirpur_10,jun,b,1
2.0,2.37,2.33,2.09,20,sat,mirpur_10,jun,c,1
3.0,2.36,2.33,2.09,20,sat,mirpur_10,jun,d,1
2.0,2.42,2.33,2.09,20,sat,mirpur_10,jun,e,1
1.0,1.08,1.5,2.09,20,sat,mirpur_10,jun,f,1
1.0,1.11,1.5,2.1,20,sun,mirpur_10,jun,a,1
3.0,2.38,2.33,2.1,20,sun,mirpur_10,jun,b,1
3.0,2.35,2.33,2.1,20,sun,mirpur_10,jun,c,1
2.0,2.37,2.33,2.1,20,sun,mirpur_10,jun,d,1
2.0,2.42,2.33,2.09,20,sun,mirpur_10,jun,e,1
1.0,1.08,1.5,2.09,20,sun,mirpur_10,jun,f,1
1.0,1.11,1.5,2.1,20,thu,mirpur_10,jun,a,1
2.0,2.38,2.33,2.1,20,thu,mirpur_10,jun,b,1
2.0,2.36,2.33,2.1,20,thu,mirpur_10,jun,c,1
2.0,2.37,2.33,2.1,20,thu,mirpur_10,jun,d,1
3.0,2.42,2.33,2.1,20,thu,mirpur_10,jun,e,1
1.0,1.08,1.5,2.1,20,thu,mirpur_10,jun,f,1
1.0,1.0,1.5,2.09,21,fri,mirpur_10,jun,a,1
2.0,1.63,1.89,2.08,21,fri,mirpur_10,jun,b,1
1.0,1.63,1.89,2.08,21,fri,mirpur_10,jun,c,1
2.0,1.62,1.89,2.08,21,fri,mirpur_10,jun,d,1
1.0,1.69,1.89,2.08,21,fri,mirpur_10,jun,e,1
2.0,1.36,1.5,2.08,21,fri,mirpur_10,jun,f,1
1.0,1.07,1.5,2.09,21,mon,mirpur_10,jun,a,1
2.0,2.33,2.33,2.09,21,mon,mirpur_10,jun,b,1
3.0,2.33,2.33,2.09,21,mon,mirpur_10,jun,c,1
3.0,2.32,2.33,2.09,21,mon,mirpur_10,jun,d,1
3.0,2.37,2.33,2.09,21,mon,mirpur_10,jun,e,1
1.0,1.06,1.5,2.09,21,mon,mirpur_10,jun,f,1
1.0,1.11,1.5,2.1,21,sun,mirpur_10,jun,a,1
2.0,2.38,2.33,2.1,21,sun,mirpur_10,jun,b,1
3.0,2.35,2.33,2.1,21,sun,mirpur_10,jun,c,1
3.0,2.37,2.33,2.1,21,sun,mirpur_10,jun,d,1
2.0,2.42,2.33,2.1,21,sun,mirpur_10,jun,e,1
1.0,1.08,1.5,2.09,21,sun,mirpur_10,jun,f,1
1.0,1.09,1.5,2.1,21,tue,mirpur_10,jun,a,1
2.0,2.41,2.33,2.1,21,tue,mirpur_10,jun,b,1
2.0,2.42,2.33,2.1,21,tue,mirpur_10,jun,c,1
2.0,2.39,2.33,2.1,21,tue,mirpur_10,jun,d,1
2.0,2.43,2.33,2.1,21,tue,mirpur_10,jun,e,1
1.0,1.08,1.5,2.1,21,tue,mirpur_10,jun,f,1
1.0,1.07,1.5,2.09,22,mon,mirpur_10,jun,a,1
3.0,2.38,2.33,2.09,22,mon,mirpur_10,jun,b,1
3.0,2.36,2.33,2.09,22,mon,mirpur_10,jun,c,1
2.0,2.35,2.33,2.09,22,mon,mirpur_10,jun,d,1
2.0,2.4,2.33,2.09,22,mon,mirpur_10,jun,e,1
1.0,1.06,1.5,2.09,22,mon,mirpur_10,jun,f,1
1.0,1.09,1.5,2.09,22,sat,mirpur_10,jun,a,1
2.0,2.4,2.33,2.09,22,sat,mirpur_10,jun,b,1
2.0,2.38,2.33,2.09,22,sat,mirpur_10,jun,c,1
3.0,2.37,2.33,2.09,22,sat,mirpur_10,jun,d,1
2.0,2.44,2.33,2.09,22,sat,mirpur_10,jun,e,1
1.0,1.06,1.5,2.09,22,sat,mirpur_10,jun,f,1
1.0,1.07,1.5,2.11,22,tue,mirpur_10,jun,a,1
3.0,2.43,2.33,2.1,22,tue,mirpur_10,jun,b,1
3.0,2.45,2.33,2.1,22,tue,mirpur_10,jun,c,1
3.0,2.42,2.33,2.1,22,tue,mirpur_10,jun,d,1
2.0,2.47,2.33,2.1,22,tue,mirpur_10,jun,e,1
1.0,1.08,1.5,2.1,22,tue,mirpur_10,jun,f,1
1.0,1.12,1.5,2.11,22,wed,mirpur_10,jun,a,1
2.0,2.47,2.33,2.11,22,wed,mirpur_10,jun,b,1
2.0,2.48,2.33,2.11,22,wed,mirpur_10,jun,c,1
3.0,2.45,2.33,2.11,22,wed,mirpur_10,jun,d,1
3.0,2.5,2.33,2.11,22,wed,mirpur_10,jun,e,1
1.0,1.05,1.5,2.11,22,wed,mirpur_10,jun,f,1
1.0,1.08,1.5,2.1,23,sun,mirpur_10,jun,a,1
3.0,2.37,2.33,2.1,23,sun,mirpur_10,jun,b,1
2.0,2.34,2.33,2.1,23,sun,mirpur_10,jun,c,1
3.0,2.35,2.33,2.1,23,sun,mirpur_10,jun,d,1
3.0,2.41,2.33,2.1,23,sun,mirpur_10,jun,e,1
1.0,1.07,1.5,2.1,23,sun,mirpur_10,jun,f,1
1.0,1.08,1.5,2.1,23,thu,mirpur_10,jun,a,1
2.0,2.38,2.33,2.1,23,thu,mirpur_10,jun,b,1
2.0,2.35,2.33,2.1,23,thu,mirpur_10,jun,c,1
3.0,2.36,2.33,2.1,23,thu,mirpur_10,jun,d,1
2.0,2.42,2.33,2.1,23,thu,mirpur_10,jun,e,1
1.0,1.07,1.5,2.1,23,thu,mirpur_10,jun,f,1
1.0,1.07,1.5,2.11,23,tue,mirpur_10,jun,a,1
3.0,2.43,2.33,2.11,23,tue,mirpur_10,jun,b,1
3.0,2.43,2.33,2.1,23,tue,mirpur_10,jun,c,1
3.0,2.41,2.33,2.1,23,tue,mirpur_10,jun,d,1
3.0,2.46,2.33,2.1,23,tue,mirpur_10,jun,e,1
1.0,1.1,1.5,2.1,23,tue,mirpur_10,jun,f,1
1.0,1.12,1.5,2.11,23,wed,mirpur_10,jun,a,1
3.0,2.46,2.33,2.11,23,wed,mirpur_10,jun,b,1
2.0,2.47,2.33,2.11,23,wed,mirpur_10,jun,c,1
3.0,2.44,2.33,2.11,23,wed,mirpur_10,jun,d,1
2.0,2.49,2.33,2.11,23,wed,mirpur_10,jun,e,1
1.0,1.06,1.5,2.11,23,wed,mirpur_10,jun,f,1
1.0,1.0,1.5,2.09,24,fri,mirpur_10,jun,a,1
2.0,1.71,1.89,2.09,24,fri,mirpur_10,jun,b,1
2.0,1.68,1.89,2.09,24,fri,mirpur_10,jun,c,1
2.0,1.66,1.89,2.09,24,fri,mirpur_10,jun,d,1
2.0,1.76,1.89,2.09,24,fri,mirpur_10,jun,e,1
2.0,1.44,1.5,2.08,24,fri,mirpur_10,jun,f,1
1.0,1.08,1.5,2.09,24,mon,mirpur_10,jun,a,1
3.0,2.38,2.33,2.09,24,mon,mirpur_10,jun,b,1
2.0,2.35,2.33,2.09,24,mon,mirpur_10,jun,c,1
2.0,2.33,2.33,2.09,24,mon,mirpur_10,jun,d,1
2.0,2.37,2.33,2.09,24,mon,mirpur_10,jun,e,1
1.0,1.08,1.5,2.09,24,mon,mirpur_10,jun,f,1
1.0,1.09,1.5,2.1,24,thu,mirpur_10,jun,a,1
3.0,2.4,2.33,2.1,24,thu,mirpur_10,jun,b,1
2.0,2.36,2.33,2.1,24,thu,mirpur_10,jun,c,1
2.0,2.37,2.33,2.1,24,thu,mirpur_10,jun,d,1
3.0,2.42,2.33,2.1,24,thu,mirpur_10,jun,e,1
1.0,1.1,1.5,2.1,24,thu,mirpur_10,jun,f,1
1.0,1.12,1.5,2.11,24,wed,mirpur_10,jun,a,1
3.0,2.46,2.33,2.11,24,wed,mirpur_10,jun,b,1
2.0,2.47,2.33,2.11,24,wed,mirpur_10,jun,c,1
3.0,2.44,2.33,2.11,24,wed,mirpur_10,jun,d,1
3.0,2.49,2.33,2.11,24,wed,mirpur_10,jun,e,1
1.0,1.08,1.5,2.11,24,wed,mirpur_10,jun,f,1
1.0,1.0,1.5,2.09,25,fri,mirpur_10,jun,a,1
2.0,1.67,1.89,2.09,25,fri,mirpur_10,jun,b,1
2.0,1.65,1.89,2.09,25,fri,mirpur_10,jun,c,1
1.0,1.62,1.89,2.09,25,fri,mirpur_10,jun,d,1
1.0,1.72,1.89,2.09,25,fri,mirpur_10,jun,e,1
1.0,1.4,1.5,2.09,25,fri,mirpur_10,jun,f,1
1.0,1.1,1.5,2.1,25,sat,mirpur_10,jun,a,1
2.0,2.4,2.33,2.09,25,sat,mirpur_10,jun,b,1
3.0,2.36,2.33,2.09,25,sat,mirpur_10,jun,c,1
3.0,2.35,2.33,2.09,25,sat,mirpur_10,jun,d,1
3.0,2.41,2.33,2.09,25,sat,mirpur_10,jun,e,1
1.0,1.09,1.5,2.09,25,sat,mirpur_10,jun,f,1
1.0,1.1,1.5,2.1,25,thu,mirpur_10,jun,a,1
2.0,2.4,2.33,2.1,25,thu,mirpur_10,jun,b,1
2.0,2.36,2.33,2.1,25,thu,mirpur_10,jun,c,1
2.0,2.37,2.33,2.1,25,thu,mirpur_10,jun,d,1
2.0,2.42,2.33,2.1,25,thu,mirpur_10,jun,e,1
1.0,1.1,1.5,2.1,25,thu,mirpur_10,jun,f,1
1.0,1.08,1.5,2.11,25,tue,mirpur_10,jun,a,1
3.0,2.43,2.33,2.11,25,tue,mirpur_10,jun,b,1
3.0,2.44,2.33,2.11,25,tue,mirpur_10,jun,c,1
3.0,2.4,2.33,2.11,25,tue,mirpur_10,jun,d,1
2.0,2.45,2.33,2.11,25,tue,mirpur_10,jun,e,1
1.0,1.11,1.5,2.1,25,tue,mirpur_10,jun,f,1
1.0,1.0,1.5,2.09,26,fri,mirpur_10,jun,a,1
2.0,1.67,1.89,2.09,26,fri,mirpur_10,jun,b,1
1.0,1.65,1.89,2.09,26,fri,mirpur_10,jun,c,1
1.0,1.62,1.89,2.09,26,fri,mirpur_10,jun,d,1
1.0,1.72,1.89,2.09,26,fri,mirpur_10,jun,e,1
1.0,1.4,1.5,2.09,26,fri,mirpur_10,jun,f,1
1.0,1.11,1.5,2.1,26,sat,mirpur_10,jun,a,1
2.0,2.4,2.33,2.1,26,sat,mirpur_10,jun,b,1
3.0,2.37,2.33,2.09,26,sat,mirpur_10,jun,c,1
2.0,2.34,2.33,2.09,26,sat,mirpur_10,jun,d,1
3.0,2.41,2.33,2.09,26,sat,mirpur_10,jun,e,1
1.0,1.08,1.5,2.09,26,sat,mirpur_10,jun,f,1
1.0,1.1,1.5,2.1,26,sun,mirpur_10,jun,a,1
2.0,2.39,2.33,2.1,26,sun,mirpur_10,jun,b,1
2.0,2.35,2.33,2.1,26,sun,mirpur_10,jun,c,1
3.0,2.36,2.33,2.1,26,sun,mirpur_10,jun,d,1
3.0,2.41,2.33,2.1,26,sun,mirpur_10,jun,e,1
1.0,1.09,1.5,2.1,26,sun,mirpur_10,jun,f,1
1.0,1.12,1.5,2.11,26,wed,mirpur_10,jun,a,1
3.0,2.45,2.33,2.11,26,wed,mirpur_10,jun,b,1
3.0,2.46,2.33,2.11,26,wed,mirpur_10,jun,c,1
2.0,2.43,2.33,2.11,26,wed,mirpur_10,jun,d,1
2.0,2.48,2.33,2.11,26,wed,mirpur_10,jun,e,1
1.0,1.07,1.5,2.11,26,wed,mirpur_10,jun,f,1
1.0,1.07,1.5,2.09,27,mon,mirpur_10,jun,a,1
3.0,2.36,2.33,2.09,27,mon,mirpur_10,jun,b,1
2.0,2.36,2.33,2.09,27,mon,mirpur_10,jun,c,1
3.0,2.36,2.33,2.09,27,mon,mirpur_10,jun,d,1
3.0,2.4,2.33,2.09,27,mon,mirpur_10,jun,e,1
1.0,1.09,1.5,2.09,27,mon,mirpur_10,jun,f,1
1.0,1.11,1.5,2.1,27,sat,mirpur_10,jun,a,1
2.0,2.4,2.33,2.1,27,sat,mirpur_10,jun,b,1
3.0,2.38,2.33,2.1,27,sat,mirpur_10,jun,c,1
2.0,2.37,2.33,2.09,27,sat,mirpur_10,jun,d,1
2.0,2.44,2.33,2.09,27,sat,mirpur_10,jun,e,1
1.0,1.1,1.5,2.09,27,sat,mirpur_10,jun,f,1
1.0,1.09,1.5,2.1,27,sun,mirpur_10,jun,a,1
3.0,2.38,2.33,2.1,27,sun,mirpur_10,jun,b,1
3.0,2.36,2.33,2.1,27,sun,mirpur_10,jun,c,1
3.0,2.39,2.33,2.1,27,sun,mirpur_10,jun,d,1
3.0,2.45,2.33,2.1,27,sun,mirpur_10,jun,e,1
1.0,1.11,1.5,2.1,27,sun,mirpur_10,jun,f,1
1.0,1.09,1.5,2.1,27,thu,mirpur_10,jun,a,1
2.0,2.38,2.33,2.1,27,thu,mirpur_10,jun,b,1
2.0,2.36,2.33,2.1,27,thu,mirpur_10,jun,c,1
3.0,2.39,2.33,2.1,27,thu,mirpur_10,jun,d,1
3.0,2.44,2.33,2.1,27,thu,mirpur_10,jun,e,1
1.0,1.1,1.5,2.1,27,thu,mirpur_10,jun,f,1
1.0,1.0,1.5,2.09,28,fri,mirpur_10,jun,a,1
1.0,1.65,1.89,2.09,28,fri,mirpur_10,jun,b,1
2.0,1.65,1.89,2.09,28,fri,mirpur_10,jun,c,1
2.0,1.64,1.89,2.09,28,fri,mirpur_10,jun,d,1
2.0,1.74,1.89,2.09,28,fri,mirpur_10,jun,e,1
2.0,1.42,1.5,2.09,28,fri,mirpur_10,jun,f,1
1.0,1.1,1.5,2.09,28,mon,mirpur_10,jun,a,1
2.0,2.34,2.33,2.09,28,mon,mirpur_10,jun,b,1
2.0,2.35,2.33,2.09,28,mon,mirpur_10,jun,c,1
2.0,2.33,2.33,2.09,28,mon,mirpur_10,jun,d,1
2.0,2.37,2.33,2.09,28,mon,mirpur_10,jun,e,1
1.0,1.07,1.5,2.09,28,mon,mirpur_10,jun,f,1
1.0,1.12,1.5,2.1,28,sun,mirpur_10,jun,a,1
2.0,2.36,2.33,2.1,28,sun,mirpur_10,jun,b,1
2.0,2.35,2.33,2.1,28,sun,mirpur_10,jun,c,1
2.0,2.36,2.33,2.1,28,sun,mirpur_10,jun,d,1
2.0,2.41,2.33,2.1,28,sun,mirpur_10,jun,e,1
1.0,1.08,1.5,2.1,28,sun,mirpur_10,jun,f,1
1.0,1.11,1.5,2.11,28,tue,mirpur_10,jun,a,1
3.0,2.4,2.33,2.11,28,tue,mirpur_10,jun,b,1
2.0,2.42,2.33,2.11,28,tue,mirpur_10,jun,c,1
2.0,2.39,2.33,2.11,28,tue,mirpur_10,jun,d,1
3.0,2.43,2.33,2.11,28,tue,mirpur_10,jun,e,1
1.0,1.09,1.5,2.11,28,tue,mirpur_10,jun,f,1
3.0,2.36,2.26,2.09,29,mon,mirpur_10,jun,a,1
3.0,2.79,2.26,2.09,29,mon,mirpur_10,jun,b,1
3.0,2.79,2.26,2.09,29,mon,mirpur_10,jun,c,1
3.0,2.76,2.26,2.09,29,mon,mirpur_10,jun,d,1
2.0,2.8,2.26,2.09,29,mon,mirpur_10,jun,e,1
2.0,2.29,2.26,2.09,29,mon,mirpur_10,jun,f,1
2.0,2.4,2.26,2.1,29,sat,mirpur_10,jun,a,1
3.0,2.83,2.26,2.1,29,sat,mirpur_10,jun,b,1
3.0,2.81,2.26,2.1,29,sat,mirpur_10,jun,c,1
3.0,2.77,2.26,2.1,29,sat,mirpur_10,jun,d,1
3.0,2.83,2.26,2.1,29,sat,mirpur_10,jun,e,1
3.0,2.29,2.26,2.1,29,sat,mirpur_10,jun,f,1
2.0,2.31,2.26,2.11,29,tue,mirpur_10,jun,a,1
3.0,2.79,2.26,2.11,29,tue,mirpur_10,jun,b,1
3.0,2.81,2.26,2.11,29,tue,mirpur_10,jun,c,1
3.0,2.77,2.26,2.11,29,tue,mirpur_10,jun,d,1
3.0,2.81,2.26,2.11,29,tue,mirpur_10,jun,e,1
2.0,2.25,2.26,2.11,29,tue,mirpur_10,jun,f,1
3.0,2.35,2.26,2.11,29,wed,mirpur_10,jun,a,1
3.0,2.81,2.26,2.11,29,wed,mirpur_10,jun,b,1
3.0,2.83,2.26,2.11,29,wed,mirpur_10,jun,c,1
3.0,2.79,2.26,2.11,29,wed,mirpur_10,jun,d,1
3.0,2.84,2.26,2.11,29,wed,mirpur_10,jun,e,1
2.0,2.2,2.26,2.11,29,wed,mirpur_10,jun,f,1
3.0,2.42,2.26,2.1,30,sun,mirpur_10,jun,a,1
3.0,2.68,2.26,2.1,30,sun,mirpur_10,jun,b,1
2.0,2.65,2.26,2.1,30,sun,mirpur_10,jun,c,1
3.0,2.67,2.26,2.1,30,sun,mirpur_10,jun,d,1
3.0,2.73,2.26,2.1,30,sun,mirpur_10,jun,e,1
3.0,2.37,2.26,2.1,30,sun,mirpur_10,jun,f,1
3.0,2.42,2.26,2.11,30,thu,mirpur_10,jun,a,1
2.0,2.68,2.26,2.11,30,thu,mirpur_10,jun,b,1
2.0,2.65,2.26,2.1,30,thu,mirpur_10,jun,c,1
3.0,2.67,2.26,2.1,30,thu,mirpur_10,jun,d,1
2.0,2.73,2.26,2.1,30,thu,mirpur_10,jun,e,1
3.0,2.34,2.26,2.1,30,thu,mirpur_10,jun,f,1
2.0,2.18,2.26,2.11,30,tue,mirpur_10,jun,a,1
2.0,2.46,2.26,2.11,30,tue,mirpur_10,jun,b,1
3.0,2.49,2.26,2.11,30,tue,mirpur_10,jun,c,1
2.0,2.5,2.26,2.11,30,tue,mirpur_10,jun,d,1
2.0,2.55,2.26,2.11,30,tue,mirpur_10,jun,e,1
2.0,2.18,2.26,2.11,30,tue,mirpur_10,jun,f,1
2.0,2.24,2.26,2.11,30,wed,mirpur_10,jun,a,1
2.0,2.49,2.26,2.11,30,wed,mirpur_10,jun,b,1
2.0,2.51,2.26,2.11,30,wed,mirpur_10,jun,c,1
3.0,2.52,2.26,2.11,30,wed,mirpur_10,jun,d,1
2.0,2.57,2.26,2.11,30,wed,mirpur_10,jun,e,1
2.0,2.14,2.26,2.11,30,wed,mirpur_10,jun,f,1
2.0,2.05,2.24,1.99,1,fri,mirpur_10,mar,a,1
3.0,2.24,2.24,1.99,1,fri,mirpur_10,mar,b,1
3.0,2.3,2.24,1.99,1,fri,mirpur_10,mar,c,1
2.0,2.23,2.24,1.99,1,fri,mirpur_10,mar,d,1
3.0,2.25,2.24,1.99,1,fri,mirpur_10,mar,e,1
3.0,2.73,2.24,1.99,1,fri,mirpur_10,mar,f,1
3.0,2.2,2.24,2.0,1,mon,mirpur_10,mar,a,1
2.0,2.5,2.24,2.0,1,mon,mirpur_10,mar,b,1
3.0,2.56,2.24,2.0,1,mon,mirpur_10,mar,c,1
2.0,2.4,2.24,1.99,1,mon,mirpur_10,mar,d,1
2.0,2.43,2.24,1.99,1,mon,mirpur_10,mar,e,1
2.0,2.34,2.24,1.99,1,mon,mirpur_10,mar,f,1
3.0,2.26,2.24,2.0,1,sun,mirpur_10,mar,a,1
3.0,2.59,2.24,2.0,1,sun,mirpur_10,mar,b,1
2.0,2.61,2.24,2.0,1,sun,mirpur_10,mar,c,1
2.0,2.51,2.24,2.0,1,sun,mirpur_10,mar,d,1
2.0,2.53,2.24,2.0,1,sun,mirpur_10,mar,e,1
3.0,2.41,2.24,2.0,1,sun,mirpur_10,mar,f,1
2.0,2.3,2.24,2.01,1,tue,mirpur_10,mar,a,1
3.0,2.71,2.24,2.01,1,tue,mirpur_10,mar,b,1
2.0,2.74,2.24,2.01,1,tue,mirpur_10,mar,c,1
2.0,2.61,2.24,2.01,1,tue,mirpur_10,mar,d,1
2.0,2.63,2.24,2.01,1,tue,mirpur_10,mar,e,1
2.0,2.36,2.24,2.01,1,tue,mirpur_10,mar,f,1
2.0,2.22,2.24,2.0,2,mon,mirpur_10,mar,a,1
2.0,2.55,2.24,2.0,2,mon,mirpur_10,mar,b,1
3.0,2.61,2.24,2.0,2,mon,mirpur_10,mar,c,1
3.0,2.52,2.24,2.0,2,mon,mirpur_10,mar,d,1
2.0,2.57,2.24,1.99,2,mon,mirpur_10,mar,e,1
3.0,2.43,2.24,1.99,2,mon,mirpur_10,mar,f,1
3.0,2.27,2.24,2.0,2,sat,mirpur_10,mar,a,1
3.0,2.62,2.24,2.0,2,sat,mirpur_10,mar,b,1
2.0,2.66,2.24,2.0,2,sat,mirpur_10,mar,c,1
2.0,2.62,2.24,2.0,2,sat,mirpur_10,mar,d,1
2.0,2.66,2.24,2.0,2,sat,mirpur_10,mar,e,1
3.0,2.49,2.24,2.0,2,sat,mirpur_10,mar,f,1
3.0,2.29,2.24,2.01,2,tue,mirpur_10,mar,a,1
3.0,2.73,2.24,2.01,2,tue,mirpur_10,mar,b,1
3.0,2.77,2.24,2.01,2,tue,mirpur_10,mar,c,1
2.0,2.72,2.24,2.01,2,tue,mirpur_10,mar,d,1
2.0,2.74,2.24,2.01,2,tue,mirpur_10,mar,e,1
2.0,2.43,2.24,2.01,2,tue,mirpur_10,mar,f,1
2.0,2.38,2.24,2.02,2,wed,mirpur_10,mar,a,1
3.0,2.83,2.24,2.02,2,wed,mirpur_10,mar,b,1
3.0,2.84,2.24,2.02,2,wed,mirpur_10,mar,c,1
3.0,2.81,2.24,2.01,2,wed,mirpur_10,mar,d,1
3.0,2.84,2.24,2.01,2,wed,mirpur_10,mar,e,1
3.0,2.46,2.24,2.01,2,wed,mirpur_10,mar,f,1
1.0,1.09,1.5,2.0,3,sun,mirpur_10,mar,a,1
3.0,2.36,2.33,2.0,3,sun,mirpur_10,mar,b,1
3.0,2.35,2.33,2.0,3,sun,mirpur_10,mar,c,1
2.0,2.34,2.33,2.0,3,sun,mirpur_10,mar,d,1
3.0,2.36,2.33,2.0,3,sun,mirpur_10,mar,e,1
1.0,1.11,1.5,2.0,3,sun,mirpur_10,mar,f,1
1.0,1.12,1.5,2.01,3,thu,mirpur_10,mar,a,1
3.0,2.39,2.33,2.01,3,thu,mirpur_10,mar,b,1
2.0,2.38,2.33,2.01,3,thu,mirpur_10,mar,c,1
2.0,2.37,2.33,2.01,3,thu,mirpur_10,mar,d,1
2.0,2.39,2.33,2.01,3,thu,mirpur_10,mar,e,1
1.0,1.14,1.5,2.01,3,thu,mirpur_10,mar,f,1
1.0,1.09,1.5,2.01,3,tue,mirpur_10,mar,a,1
3.0,2.43,2.33,2.01,3,tue,mirpur_10,mar,b,1
3.0,2.45,2.33,2.01,3,tue,mirpur_10,mar,c,1
3.0,2.4,2.33,2.01,3,tue,mirpur_10,mar,d,1
3.0,2.42,2.33,2.01,3,tue,mirpur_10,mar,e,1
1.0,1.13,1.5,2.01,3,tue,mirpur_10,mar,f,1
1.0,1.15,1.5,2.02,3,wed,mirpur_10,mar,a,1
2.0,2.5,2.33,2.02,3,wed,mirpur_10,mar,b,1
2.0,2.49,2.33,2.02,3,wed,mirpur_10,mar,c,1
3.0,2.46,2.33,2.02,3,wed,mirpur_10,mar,d,1
2.0,2.48,2.33,2.01,3,wed,mirpur_10,mar,e,1
1.0,1.13,1.5,2.01,3,wed,mirpur_10,mar,f,1
1.0,1.0,1.5,1.99,4,fri,mirpur_10,mar,a,1
1.0,1.61,1.89,1.99,4,fri,mirpur_10,mar,b,1
1.0,1.64,1.89,1.99,4,fri,mirpur_10,mar,c,1
1.0,1.55,1.89,1.99,4,fri,mirpur_10,mar,d,1
1.0,1.6,1.89,1.99,4,fri,mirpur_10,mar,e,1
1.0,1.36,1.5,1.99,4,fri,mirpur_10,mar,f,1
1.0,1.06,1.5,2.0,4,mon,mirpur_10,mar,a,1
2.0,2.29,2.33,2.0,4,mon,mirpur_10,mar,b,1
3.0,2.32,2.33,2.0,4,mon,mirpur_10,mar,c,1
2.0,2.23,2.33,2.0,4,mon,mirpur_10,mar,d,1
2.0,2.27,2.33,2.0,4,mon,mirpur_10,mar,e,1
1.0,1.05,1.5,2.0,4,mon,mirpur_10,mar,f,1
1.0,1.12,1.5,2.01,4,thu,mirpur_10,mar,a,1
